0.,0.,-0.5235987755982988,4.1887902047863905
1.3351674594672203e-20,-1.4060249416250652e-20,-0.522884723501587,4.188798599793439
-1.7629876753924145e-19,3.299157543559595e-19,-0.5207445979654919,4.188827338290082
-4.3257039405990005e-19,7.144513231451012e-19,-0.5171836563412066,4.188887111164775
-6.338497788824134e-19,1.0513410651378825e-18,-0.5122108301163213,4.188995694295138
-8.842229488680474e-19,1.4435274681591196e-18,-0.505838690776995,4.1891779186667355
-1.1699490516967067e-18,1.9985807724974703e-18,-0.4980835152850096,4.189465608602229
-1.4294336812826324e-18,2.661448385447683e-18,-0.488965370965388,4.1898975047724285
-1.6250677610193007e-18,3.302833990313723e-18,-0.4785082140122791,4.1905191732864955
-1.7781498180630065e-18,3.940770021926258e-18,-0.46674000639405505,4.191382895545845
-1.928665543655572e-18,4.660244505437552e-18,-0.45369284642624935,4.192547541971889
-2.0895830201706062e-18,5.445024480346616e-18,-0.43940311212403005,4.194078429255708
-2.2546389300292963e-18,6.140476801439996e-18,-0.4239116138019722,4.196047163383938
-2.3913395245596344e-18,7.128915280628472e-18,-0.407263762338805,4.198531458198294
-2.548746492257453e-18,7.98455261710027e-18,-0.3895097333436905,4.201614950083576
-2.7615812827528795e-18,8.73468099523604e-18,-0.3707046439587586,4.205386987346045
-3.0738687230210184e-18,9.783901174924577e-18,-0.35090872782791455,4.209942407596495
-3.372517800649915e-18,1.0915610005656763e-17,-0.33018750824366044,4.215381299343194
-3.746677849919707e-18,1.2067335269979518e-17,-0.3086119656284444,4.2218087495098935
-4.1627308235139156e-18,1.3206342982564528e-17,-0.28625869544967,4.229334577262384
-4.579332679211658e-18,1.438722098402541e-17,-0.2632100525487208,4.238073055503776
-4.9963492174280414e-18,1.5732729682606154e-17,-0.23955427585236339,4.2481426216463225
-5.4020964231566464e-18,1.7202077038593266e-17,-0.2153855902775861,4.25966558063572
-5.868805550218522e-18,1.8658922624971185e-17,-0.19080427670621114,4.272767801616997
-6.3365373348900116e-18,2.0135342230621873e-17,-0.16591670529371236,4.287578413244832
-6.802706976297542e-18,2.1768329613360127e-17,-0.1408353244396156,4.304229502789877
-7.273443493953251e-18,2.3366772033734243e-17,-0.11567859747878337,4.322855825034377
-7.741594800822212e-18,2.481458496673011e-17,-0.09057087886853467,4.3435945288430675
-8.19498628450286e-18,2.626343840568867e-17,-0.06564222156367941,4.366584910880105
-8.678226700533204e-18,2.779028579710633e-17,-0.0410281075093209,4.391968207524386
-9.117612928311726e-18,2.926359244667628e-17,-0.016869093864047106,4.419887437547753
-9.584784974290574e-18,3.095732178653576e-17,0.006689631318851342,4.4504873093922495
-1.0036602673682016e-17,3.2520850256426156e-17,0.02949878766498358,4.483914206814125
-1.0491643865017476e-17,3.413789685002345e-17,0.05140563666097632,4.520316265596407
-1.0944406325177747e-17,3.589378854196882e-17,0.07225471050901448,4.559843551108129
-1.139551437349636e-17,3.770394652384371e-17,0.09188863229412014,4.6026483405339675
-1.1856589877696242e-17,3.9422178416495374e-17,0.11014902286465081,4.648885503517034
-1.233062561529011e-17,4.1164144349212864e-17,0.12687749074619695,4.698712958961049
-1.2803232135026541e-17,4.290253865211715e-17,0.14191670209546103,4.752292163937077
-1.3278481973613415e-17,4.471563301913204e-17,0.15511156151407496,4.809788546762726
-1.373658932955975e-17,4.644278701975498e-17,0.16631049253589858,4.8713717376979675
-1.4194928408924102e-17,4.824750673043473e-17,0.17536693378347729,4.937215392691674
-1.4631018033504315e-17,4.9980385645523534e-17,0.18214112211418837,5.007496269286504
-1.5074981387632082e-17,5.171801628227638e-17,0.18650236677005286,5.082392048007112
-1.5496804125813438e-17,5.342997303958624e-17,0.1883320767464648,5.1620772068388545
-1.5913262947283345e-17,5.5105757554939697e-17,0.18752795765575628,5.246715901616755
-1.6320444011911105e-17,5.668952743594422e-17,0.18400989778770385,5.336450560657137
-1.6728315981688975e-17,5.822274880238793e-17,0.17772821677577133,5.431384509843146
-1.7138646729226855e-17,5.994819068180326e-17,0.16867496293909726,5.531556875878583
-1.7522016130670807e-17,6.172800753793156e-17,0.15689871212770523,5.636908500533449
-1.7923783304975525e-17,6.356778824005033e-17,0.14252259312080404,5.7472392438103235
-1.8351708141309437e-17,6.548554617115749e-17,0.12576374340746665,5.862160590976663
-1.8777285441193294e-17,6.740509500613877e-17,0.1069500368330859,5.9810530873243195
-1.9196548458062096e-17,6.93401845625267e-17,0.08652737719247607,6.103044289968998
-1.962884690983218e-17,7.137443189003307e-17,0.06504993336548683,6.227025368723216
-2.0039023481502878e-17,7.34608958609984e-17,0.04314871289973748,6.35171763730372
-2.044389796060531e-17,7.565454034130517e-17,0.02148139825687147,6.475782675728347
-2.084489818998814e-17,7.787303164815611e-17,0.0006749620962547276,6.597949410127757
-2.125092420785838e-17,8.005522980468637e-17,-0.018723661272527933,6.717122587343729
-2.1650338922132194e-17,8.220847387147058e-17,-0.03627773508940908,6.832446905890756
-2.2046400630164854e-17,8.440502513935064e-17,-0.051669207756233286,6.943321367622544
-2.244453452129266e-17,8.660113547643902e-17,-0.06469043978248315,7.049375753278058
-2.284369399479808e-17,8.88967019520352e-17,-0.07522684380801625,7.150427381369085
-2.3228800502530686e-17,9.114041081977889e-17,-0.08323706415562793,7.246433592564692
-2.361743251203492e-17,9.342927687945777e-17,-0.08873474090038441,7.33744917911808
-2.3998097133766005e-17,9.578287130485145e-17,-0.09177357812388194,7.42359248056652
-2.4381984445539863e-17,9.816377165907583e-17,-0.09243595106195371,7.505020420023844
